AccountExternalId,Name,Type,Industry,AnnualRevenue,Rating,Phone,Website,BillingStreet,BillingCity,BillingState,BillingCountry,BillingPostalCode,CreatedDate
211ea853401320a44e79b5502a482b1603ddb31aa9c39ff9d8bf64575e662e0e,  Knight-Hunter  ,Partner,Energy,,Hot,(777)874-9323,,4132 Brown Camp Suite 568,Anthonychester,WI,Andorra,58344.0,05/05/2025 21:30
916de2c0ede94948db19152db155efd7a8274ba551eda3143f8b034e156223f6,"Gill, Jones And Smith",Customer,Finance,,Cold,+1-771-291-2416,http://hanson.com,78865 Elizabeth Unions,West Lisa,VT,Yemen,16186.0,2023-12-04T21:30:23Z
6ee3ef6b05cdd8c2396b71cb567ddace009d21e0a298647e0aa6af911eaaa62b,  Johnson Group  ,Customer,Energy,59834854.0,Hot,625.110.2759,https://hughes.biz,70215 Allison Pine,Robinsonfurt,VA,Denmark,97856.0,2024-01-04T21:30:22Z
bad4907ed834db273c68edca7513d924e17876ff7a55a1e89927bb013fc91ec4,"Moran, Williams and Reynolds",Prospect,Energy,,,450.642.5721x37353,http://schneider-bullock.com,76959 Fisher Burgs,West Jacqueline,MT,Martinique,81436.0,2024-09-10
66ff790dd183e81429f1ec8f4ccad7755f6b663256bf9ed879d781bb139ac776,Massey-Elliott,Partner,Healthcare,,,(005)793-3604,https://evans.com,86568 Lauren Valley Suite 254,Lake Alyssa,FL,Uruguay,25314.0,2025-04-13
29222127dda53b62834e18ecaff47c41eca16c11201af70af96e4f0ba2aa788f,Hinton-Livingston,Customer,Hospitality,,Hot,278.913.9425x173,https://bailey.com,690 Ramos Springs,North Ebony,,Latvia,48676.0,08/22/2024 21:30
bab2c092a0dac766177c48c7e0c8ec1162995646f4f75fd277c7116bb96d7c26,"Owen, Fisher and Scott",Prospect,Education,,Hot,365.326.9810x0536,http://stout-wright.org,42820 Ellis Oval Apt. 003,Hannahfurt,MD,Sweden,81125.0,05/21/2024 21:30
87b952bdd865a51b78b638b5f0d3544618b8d3357aa68b537145a110118e98f8,Morgan-Lewis,Partner,Retail,,Warm,2648252810,http://harvey.info,673 Castillo Ridge,East Patricia,ID,Saint Martin,59329.0,2023-12-20T21:30:22Z
685432f3751e14e54bf11c0749d11bf07ea8d8fbbc0e915691198e05b8730201,Bird-Greene,Prospect,Education,,Warm,827-456-9079x3728,http://miller.net,5889 Bobby Fall,West Mary,IN,Cayman Islands,37001.0,2024-12-30T21:30:23Z
e339304137d6d46cab168ac58cd04ee818d3bbb61c416465ab4637369e87fd12,Rodriguez Group,Partner,Education,,Warm,8474949398,https://anthony.org,89018 Alice Turnpike Apt. 911,Bradleyhaven,DE,Poland,90642.0,2025-05-19
29e7789920bd583475da5a397977b4e24124f09ea2a844aebde92b39e72017ee,Hunter and Sons,Prospect,Hospitality,,Cold,001-488-295-2148x546,https://anderson-curry.com,511 Jessica Course Suite 598,New Kevin,UT,Cape Verde,84619.0,2024-11-24
d4a782fe580e240457ab12a1edd58173925ba4aa76aacaec3c76f22410f47a2f,Rollins PLC,Customer,Hospitality,38832064.0,,001-376-706-8614x465,https://powers.info,378 Long Courts,Smithstad,WV,Turkey,25310.0,2024-03-18T21:30:23Z
c88f27ab9abb60ebcec7065ccf7b59dd008b1acbbc7d2179de1077e46af288f8,"Pope, Johnson And Wilson",Customer,Media,11868732.0,Hot,449-654-8167x156,https://barton.com,82240 Jeremy Groves Apt. 439,East Karenport,MA,Eritrea,7105.0,2025-03-21
63932a3a05990a35c4c0873da5039442e0876e99c7506dc792c5230d88741547,  Powers Inc  ,Vendor,Healthcare,20047882.0,Cold,254.821.9850,http://franklin.com,2402 Nichols Plains Suite 533,Port Cynthia,CT,Angola,77232.0,2024-08-30
871dd3e9df1b5412f1d77ce30b6cfed92a8ee7cc317e1f310e64dec3440a9fee,"Hopkins, Mullins and Gray",Partner,Transportation,,Warm,(928)908-8323,https://patterson-morse.com,3321 Janet Plain Apt. 177,East Jennifer,,Liechtenstein,72548.0,11/17/2024 21:30
d129c94b7864b1b1a703798dc23ae686c01e53de84fe6f6b2fd15667de785c71,Walters and Sons,Customer,Finance,69308317.0,,368-187-3471x39329,https://harper.info,32426 Vega Cape Suite 819,East Lee,CO,Antarctica (the territory South of 60 deg S),57277.0,06/11/2025 21:30
35ed15339f864fa9987910a532bed4cc36ba6b0d144369c8522b1993e8390b70,  Williams Group  ,Customer,Education,31225808.0,Cold,001-741-839-3693x7346,https://greene.biz,09987 Shelly Mills,North Richardfurt,,Cuba,29388.0,12/17/2024 21:30
bd1052f9d1561ff6b0abdda5e2c66187457d391fcbc1b3b4be0f95e631566f37,Howell-Braun,Customer,Media,78102618.0,,678.810.7584,https://young-terry.info,7417 Kathleen Inlet,Reevesmouth,NH,Zimbabwe,86418.0,2024-11-07
07ba7d51bdb062ba6015e0f767f2ebbb4ba635bdc9028356eefaa9ed594a72bf,Nelson-Ward,Vendor,Manufacturing,,Cold,0073995979,https://walters.com,1730 Marshall Via Suite 564,Port Matthew,ME,Guinea-Bissau,5697.0,2025-08-13T21:30:22Z
c6e798f04bc6a978b78bb3759df4451018e165842d0926d2944eae824d02274b,"Carroll, Grant and Moore",Customer,Manufacturing,46535527.0,,001-555-656-7285x3658,https://moore.com,9894 Smith Isle,New Monicaton,MS,Turks and Caicos Islands,40379.0,04/13/2024 21:30
76ecc1684e6168372146717926d969844a46d0fa4812c1874cf4d6763ed1224f,Curtis Llc,Partner,Education,25627499.0,Warm,976-840-7894x374,http://flynn.info,4887 Stevens Summit Suite 026,Alanmouth,LA,Rwanda,74784.0,2023-11-13T21:30:23Z
e935dd6d3d369ba30def498f263ab320682f3004dca961778d01dde2c82a23cb,Skinner Inc,Prospect,Healthcare,67205685.0,,934-747-7284x7622,ray.com,663 John Coves,Bennettborough,AL,Montenegro,39485.0,02/20/2024 21:30
09efbf916bc4bba3aeabe821961b08877148e1c824de4dec42cdb31eb3a061ab,Gibson Ltd,Partner,Finance,14098777.0,,216-536-0589,jones.org,4849 Wright Harbor,Johnsonport,,Bolivia,94097.0,2024-01-26
f7e7b362413dcab9fd2acdbb6cdabc3e57a564dd4054ccfaf54252b119b0d23b,"Stout, Chen and Johnson",Partner,Manufacturing,8121698.0,Warm,+1-710-034-8315x6141,https://taylor.org,9047 Delacruz Plaza Suite 489,Port Michael,NJ,Kenya,6468.0,2024-03-14T21:30:23Z
595150d95bd87459a69a09e9f7bc0d4ba152cbaec51033d2c87ff911c49c292b,Brown LLC,Vendor,Retail,,Cold,(593)289-6039x372,https://bentley.net,4139 Smith Cliff Apt. 096,Port Rachelbury,MN,France,3464.0,12/20/2023 21:30
37d623c0169fc9ba90b252c807ffda72318d250b53e8224ec73c32729456bbea,"Willis, White and Graham",Prospect,Healthcare,,Cold,085-739-3630,http://chavez.com,33669 Tiffany Trace,North Allison,DE,Cayman Islands,74151.0,2023-12-23
4f055749ec0fe63b2c6aae6e5b10a4fca0d0aeb9c9a6f72132e0bfdd655fb05e,Kelley-Norman,Customer,Energy,,,001-105-631-9200x2019,https://brown.net,1832 Guerrero Mall Apt. 747,Michaelmouth,WA,Guernsey,34998.0,01/19/2024 21:30
904d8d6552ac9f31f5b90dfac72452eff5f92adb30969cc864b63301d5a932d0,"Porter, Stephens and Ballard",Partner,Transportation,,,,jones.com,8713 Gonzalez Road Suite 018,Emilyview,MI,Botswana,65231.0,2025-06-30
32a76e57896afdf567bd9915db7bc9097821f5062f2688703b64342624105224,"Myers, Swanson and Wilson",Prospect,Healthcare,,Warm,+1-776-713-8926,https://rocha.com,30219 Callahan Mill,North Sarah,NY,Cape Verde,789.0,2025-05-19
ff52a465ed032a38c18f41d0b032fcc85ac1407ee3530918a28e2bb543d60dda,Wilkerson Inc,Prospect,Retail,,,001-119-576-8375x88096,http://branch.com,013 Kimberly Junction,South Brandi,AR,Haiti,73290.0,04/23/2024 21:30
f30f952d4caa53583a68c32cbfab191ac2e1a1959639c9a6d60ef5f4ce8d5889,"Ponce, Ayers And Ballard",Prospect,Healthcare,66574934.0,,335-449-9685x8093,nichols.com,115 Black Springs Apt. 140,West Brian,LA,Uganda,80034.0,01/01/2025 21:30
676a3b1b172dea80df7db3f81525cac2ef90efe5f709fe51309c247cae11fa31,"Bright, Maldonado and Petty",Prospect,Transportation,,,001-775-677-7865x689,http://carter.com,2219 Green Underpass Apt. 376,Rhodesshire,CA,Niger,,2023-11-17
b66951c56495167395817d0ed66e6b3458f3b622d83ee8dc1d839f78b28ee56e,"Santiago, Taylor and Saunders",Prospect,Technology,73046470.0,Warm,082-013-5201,https://contreras-watson.biz,79380 Young Avenue,Port Carrie,AZ,Burundi,27757.0,2025-09-04
4e897b77c89196a4ac46e458303ab62e422ddfa2f3a62f1237636916c91a8e10,Brooks-Goodman,Customer,Education,14971325.0,Cold,833-886-5514x17013,https://torres.com,5744 Carrillo Ridges,Billyhaven,CT,Mayotte,50100.0,2025-08-23T21:30:23Z
a95a4ab201ef19533e446aed7ef8d5519c780a707d23397a89180bf019bde274,Rodriguez LLC,Prospect,Transportation,,,001-188-801-6037,https://adams-garcia.com,3575 Hull Estates Apt. 260,North Jessicaside,IL,El Salvador,62283.0,2024-12-27T21:30:22Z
c9276a441da2866d1f701734bb091a58cc55d9d39c094cbbca5b17fb06d144b8,Stone Inc,Vendor,Education,72175610.0,Cold,503-222-1830,http://jones.com,287 Robinson Land Apt. 678,Roberthaven,SC,Hong Kong,67990.0,2025-03-18T21:30:23Z
fc7983bf00685661cd271a0129ca129760d0b27477916352270e4cf4ed0f063a,"Mitchell, Carr and Moore",Partner,Media,33075817.0,,+1-716-993-1365x5728,http://newman.net,494 Jeanette Vista,Thomasmouth,AL,South Georgia and the South Sandwich Islands,72574.0,2025-06-12T21:30:23Z
ff6a46927eed604fc21c89e1a00c8646fea2d7a6bb6ed8577b03513bb4d9174e,White PLC,Vendor,Technology,1173829.0,,246.384.1677x34989,https://hall.com,6483 White Junction Suite 808,East Timothyland,MI,Bahrain,,08/05/2025 21:30
970e9d5939f99c1f3781c20acf46edbccdb124d0a164a7a55e4eb57455c44854,Brown PLC,Customer,Retail,,Hot,+1-221-480-8330,https://perez.com,564 Gross Place Apt. 973,Brownshire,NE,Bulgaria,83406.0,2024-04-01T21:30:23Z
a85b3bf5c46af85700427ef2e81605204ed96c579c251dc842f4007207668635,"Hale, Lee and Gates",Prospect,Manufacturing,68710704.0,,0586728418,http://harrison.org,7330 Harris Throughway,South Linda,WV,Luxembourg,1481.0,2025-05-15T21:30:22Z
8c607ddd0118370049e54f3225fc3b527b7c22e46cebf336c01965a6190e4b6f,Mullins Ltd,Vendor,Media,6738400.0,,+1-444-164-2945x5443,https://alvarez.com,04708 Scott Fords Apt. 978,North Alexanderchester,CO,Ethiopia,61840.0,2025-04-27T21:30:23Z
7d2931a7b3f5175d08cefea9113cb0b3b405a669d0710e66b42b84cabd323b8b,"  Ortiz, Mills and Burns  ",Prospect,Hospitality,13272680.0,,001-843-767-9545x8139,https://rogers-gilbert.com,10710 Dakota Wells Apt. 431,Longstad,ID,Peru,98575.0,2023-11-20
e743bd324978768113f43ae64d4648c8e6f487fb547bcf844be691a061fc98e2,Anderson Inc,Vendor,Technology,,,012.112.6017x99334,http://taylor-phillips.com,08699 Leonard Ways Suite 084,Brianberg,LA,Swaziland,6619.0,2024-01-03T21:30:23Z
2fabae6cbb1e9b124f0645770ceb3154387ec0def0d651b6de108d7b9e8c37b7,"Mora, Carter and Barnett",Customer,Transportation,,,(833)176-8015x653,https://baker.info,46750 Tyler Streets Apt. 158,Bellport,RI,Botswana,11790.0,2024-07-27T21:30:23Z
d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a,"Hampton, Hughes and Davis",Customer,Finance,69623699.0,Hot,921-603-5113x3011,http://gonzalez.org,85658 Jonathan Lock Apt. 466,East Patricia,VT,Spain,88266.0,02/23/2025 21:30
177586887cd810223d5c4c90e806fcc928902e7a57dc8608409fd69e82428fdc,"Lamb, Brooks and Brown",Prospect,Retail,79222539.0,Cold,(071)299-8258x833,https://king.com,549 Wood Springs,Carmenbury,CA,Bouvet Island (Bouvetoya),89028.0,08/10/2024 21:30
679c0ed603bcd1f25350982a4eca87de2d0b6d0fdecbd2b5e9f408e29d1af695,  Mueller LLC  ,Prospect,Manufacturing,,Cold,269-711-4325x4982,https://williams.info,75303 Nichols Centers,Vargasburgh,,Ethiopia,1319.0,2025-08-14
164f86b94a9b0a59191dad97a5a40e54eb7b5418018afd0ac8d73e6818391908,  Rodriguez and Sons  ,Vendor,Energy,,Hot,001-546-730-4166x183,,715 Johnson Route,Lisaview,ND,Barbados,4552.0,2024-03-04T21:30:23Z
7ceca1c1caac3c387a971b656b90a93a7c151e321838d15715211bb06a15bbf3,Fox Group,Customer,Education,15564077.0,Warm,(941)844-7696x0933,https://fuentes-giles.com,0998 Ritter Courts,Savageport,MT,Honduras,7659.0,2024-03-08
c47a64dae7a4cabc72bf8ebba8a7592c06b9cd7f452f0a3e81621eb3538f2155,  Davis Inc  ,Customer,Transportation,23845674.0,,(902)933-1836x29436,https://frye.biz,2234 Robertson Burg Apt. 312,Leeview,,Comoros,12103.0,09/17/2024 21:30
5310a9c4f9be7f7b74e115ac198b66b812656b40fb25f044211e93d2fa28e652,"Simmons, Ramirez And Williams",Prospect,Education,27615205.0,Warm,001-636-506-2564x5584,https://smith.org,55125 Daniel Stream Suite 982,East Michellechester,OR,Dominica,50525.0,2025-07-28T21:30:22Z
b251078afc6ba67c8833c09f0cad2b6411c96d80cdbf55e0934fd982f51e9d7a,"Mcdaniel, Larson and Wagner",Vendor,Media,50239766.0,Cold,961.186.8534x508,,06188 Smith Highway Suite 756,East Adrian,NE,Norway,62149.0,2024-08-02
fda9b7e330c63f39eaf0e8a53167af792c398bfe0e6707005070c1881c7d1285,"Sanchez, Ramsey and Stephens",Prospect,Media,,Hot,(161)111-1557x805,https://edwards.org,5967 Linda Way Apt. 836,Christinehaven,AZ,Turks and Caicos Islands,72219.0,2024-06-10
0dd5695587856502522089f007707e2fdb9b4957e0afe5b11f7701946d76fa69,Sparks LLC,Customer,Hospitality,54509470.0,Warm,135.884.9634x926,https://miller-johnson.com,20424 Russell Mountain Suite 407,North Stuartport,NJ,Anguilla,,2025-06-26
2e8eb17ca104a80d0839bb72ab1045e99855a70f81b21ed74698959fb003089b,Ramos-Evans,Vendor,Energy,,Cold,+1-781-216-7149x7046,http://green-pearson.com,968 Jennifer Pine,Kevinchester,MA,South Georgia and the South Sandwich Islands,86151.0,2024-07-07
6bdb3716c7a7fee2c207286f0ca6dc976e128e4640c3630e7950240d045a571e,"Miller, Duke and Cooper",Customer,Finance,25497638.0,Warm,(455)895-9142,,81070 Montes Centers,Shawbury,IA,Benin,76363.0,2025-05-05
4580f68f648b07078d9453f76897e3a496ef9b8c6a93668becd9669953127386,Mckinney-Myers,Prospect,Energy,23548882.0,Cold,+1-114-414-8201x1945,https://jones.com,6368 Wilson Light Apt. 592,Denisestad,NJ,British Virgin Islands,26100.0,2024-05-22
ddd7a3d0d15ec3309525e810b6dade8af943258802c7bb34c220d415daf0c8ac,White Group,Prospect,Finance,,,4230641649,https://watson.org,786 Carlos Forest,East Joannafort,VT,Bangladesh,91839.0,2024-05-11T21:30:22Z
17367cf8048ee8b9a57437b732a66ffc06f5b630683f2508c84409f4f0f4996f,"Blevins, Wilson and Mullins",Customer,Technology,64487863.0,,+1-156-213-5658x4739,https://bruce-figueroa.com,575 Spence Wall,West Scottstad,,Switzerland,83313.0,07/20/2025 21:30
db25420c510a5df3600c482bab0b740308d4ba400519d199621a3bb1ea25a7fc,"Dunn, Adkins and Bell",Customer,Energy,,Warm,153-852-5605,https://smith.net,938 Jeffery Turnpike,New Rebeccastad,VT,Holy See (Vatican City State),25973.0,2025-08-10T21:30:22Z
c04bd103d44efdae9227d18e766698b72d74c1d38cf2be9c146365a9593d9655,"  Arroyo, Sosa and Gonzalez  ",Partner,Transportation,,Warm,001-447-043-2624x49048,http://king.com,763 Johnson Ferry Apt. 751,Amandastad,,Australia,20607.0,10/07/2024 21:30
7e1cee711019823586f3b1084ebd4491a576c39397078cac9057c3e26e0f0d62,"Gonzales, Clark and Rivera",Prospect,Education,67395678.0,,+1-761-730-4671x723,http://dudley-baker.info,86786 Cannon Viaduct Apt. 270,Michaelborough,,Austria,89211.0,2025-07-11T21:30:23Z
ab8f9e250deb2386c8a472cb057d23fe2b7b1986c607dc5814e12e74c5988101,  Jordan-Miller  ,Prospect,Healthcare,22000123.0,,8027262309,https://johnson.com,0872 Rubio Wall,Stevensburgh,KY,United Kingdom,41397.0,01/27/2025 21:30
bc9c1227e3bc298bc9ac872474eea72cd409e90d9ca0b8e3d31fb5fc9278c606,"Mcmillan, Park and Taylor",Partner,Hospitality,,Warm,362-863-9288x53301,https://knight.net,7768 Kaitlyn Port Apt. 237,Port Christopher,NV,Hungary,66056.0,2024-02-02T21:30:23Z
e62437dd20441c45fd5b44a612343ea1b10ba1000357e87faa87956c872bec04,"Baker, Vincent and Sanders",Vendor,Technology,42839365.0,Warm,(253)104-5511x03125,https://rodriguez.net,47220 Poole Forge Suite 034,Port Shelby,,Martinique,89898.0,2025-04-01T21:30:23Z
3508b0321a85cb429859df056d4d67c15453ea011b28bac792aa8cf601fef6a4,"Yates, Turner and Solis",Customer,Manufacturing,48683417.0,Warm,291-447-3572,https://smith-morales.info,186 Lopez Meadows Suite 545,Mullenborough,MS,Congo,81289.0,2023-11-17
0f068e5853b4868ed53a8f9922243a7c64683220e56c2668aefb4bdb4012a0da,Russo-Arnold,Prospect,Healthcare,,,(603)660-8443x01013,https://hampton.info,74945 John Views Suite 348,Cohenton,WA,Kiribati,25059.0,2024-05-28
30e7fbe33edf11ebb105b8d9c9661e27214bae022262028890cd13ed3f7cf390,Chandler-Raymond,Vendor,Retail,,Cold,+1-142-880-9592x667,https://swanson.com,55416 Lisa Branch,Hardyport,MD,Madagascar,49803.0,2024-09-13
0cacccd694e9045a065cc052b78928de67839ecfa14adc69588b61618c307aa0,"Dillon, Acosta and Murray",Vendor,Education,56975103.0,Warm,+1-958-336-3535x04790,https://miller-jacobs.com,473 Terrance Meadows Apt. 221,Debramouth,LA,Bahrain,50166.0,2025-08-09
4d6b59639f7db188b241d47c0132414c99c0f602e18bd8aa3d114431a6b704d2,Hanna Group,Prospect,Healthcare,,,672-511-1507x0812,burgess.com,9215 Lee Street,South Kathleen,,Hungary,,2024-09-02T21:30:22Z
7634b3e7c4bb2fc1669b670aa082b97a67f7d9ee09bcacc72bbec2e2843f6cdc,Logan-Scott,Vendor,Technology,,Hot,001-966-146-8790,https://hawkins.com,66540 Hall Stravenue,Pierceshire,,Malta,63625.0,2024-02-26
ad421235f068abf127183b75929f4e421b09ff27920a14acac164ee80086e2cf,Rivera Group,Customer,Education,54761490.0,Hot,832-848-2105x820,https://peters-johnson.biz,398 Colin Unions Apt. 079,Courtneyberg,AR,Finland,76851.0,2024-02-29T21:30:23Z
8c69c54f86e28fee16a51b8be2c8a44d1886a856e8ef90367b51a3540ba0081f,  Sanchez-Smith  ,Partner,Manufacturing,21276551.0,,296.273.0299x2303,https://brooks.info,81424 Gregory Lane Apt. 245,Richardsmouth,,Guam,73337.0,10/03/2024 21:30
389670b3ff1e3470fc54ba215dc59745cc463f2b1cd5fb997af60edfd40162b1,Rhodes-Jackson,Vendor,Hospitality,14706141.0,,5978661778,https://harrison.info,510 Dustin Plaza,Emilystad,AZ,Isle of Man,94438.0,2025-08-16T21:30:23Z
4cbaf35fd170135d987224d296db8657a3e688e1daf6e460c38b3188469c339d,  Castaneda Group  ,Customer,Transportation,,Hot,1492560646,http://page.com,124 Madison Overpass,Mercedesside,IN,Yemen,,2024-03-01T21:30:22Z
7a66a67ee379b90177c8a133f071056543871a239801f02b6337b0131b7f5e77,"Smith, Warner and Grant",Customer,Transportation,64277726.0,,987-218-7722x4232,http://gonzales-williams.info,75378 Bradley Rest,South Jamesfort,,Bermuda,46601.0,03/25/2025 21:30
c828100fcb3a587ab29cea207642db863c4a61ca2310a0093ac9807a9491cbed,Jones-Schwartz,Prospect,Retail,,,587-992-9735x0267,http://mendez-cooper.com,568 Alexis Port,Port James,CO,Montserrat,64464.0,2025-08-30T21:30:22Z
6b8d17c20cacce882cdeeb95b18ef7ddaf6b1629501c6ee132efd601e6bd8e46,Anderson-Sexton,Vendor,Transportation,,,022.494.1285x62455,https://rodriguez.com,92866 Robert Meadow Suite 265,Port Johnport,MO,Timor-Leste,38609.0,07/12/2024 21:30
6a64128fb4a28ccf2350084d33164ea96e0b2b94e45ade342c91f91c73856cbf,Diaz-Wood,Customer,Energy,,Hot,375.025.7210,bridges.com,30011 Campbell Orchard,Carrieton,UT,Turkey,29989.0,09/17/2024 21:30
5574a2faa24b40936ee2841bab515555a0999fa28654f68c03571f86f11294be,Long-Richardson,Customer,Energy,,Hot,+1-887-633-8050,https://long.com,812 Troy Underpass,Nguyenview,,Argentina,93085.0,2025-03-08T21:30:22Z
8c35afdd7a56acb6924346981502875411614bf561a99a47474f433a528198ed,Rivera-Wheeler,Vendor,Retail,59009636.0,Cold,657.742.4865,https://smith.com,83747 Amanda Roads,Daviston,NM,Saint Vincent and the Grenadines,2338.0,2024-10-24
888e3309574b21862efc280931533cdba82dd8d2725927732f23caf236f8275d,"Barnes, Harrison and Tucker",Vendor,Finance,,Hot,858.385.4027x11841,mendez-carter.com,65277 Ho Plaza Suite 797,Moorestad,NV,Portugal,89257.0,10/06/2025 21:30
f5f1d888ecdd5001293d578f762c36564dadbc00f0d883dd67e73bf882c94907,"Mathis, Ewing and Clarke",Prospect,Transportation,,Cold,543-813-7038,http://golden.com,46150 Christopher Ports,Christiantown,SC,Lesotho,12241.0,2025-05-27
323e5612c138e86f9b965914740e421ac09abe08eee3b428729da2758539a2b3,"Clark, Bass and Lambert",Prospect,Manufacturing,25767100.0,Cold,001-828-563-1798x296,https://chapman.biz,88431 Jimenez Coves,Myersland,WA,Monaco,,01/18/2024 21:30
119328486821a16daae00173ddb359e56b81e2afee05cc11c6158bbe85e585fa,Smith Inc,Prospect,Manufacturing,36079718.0,Hot,+1-793-961-4355x0536,https://carr.info,572 Sarah Point,West Ericafurt,CT,British Indian Ocean Territory (Chagos Archipelago),,02/21/2025 21:30
7a9fcfb7d951b3c710e67458f00e91e9d7187e964557098feb0e880f0a11e3df,  Brock and Sons  ,Partner,Manufacturing,,,(494)873-8220,shelton.org,0450 Christopher Courts Apt. 324,New Michael,AK,Italy,,2025-03-14
9ee5f068321cd9ee2f4671cb3d661cb20acc0f6071b52b3315ebc36f69f2d6fb,Peterson-Romero,Prospect,Education,,,372.453.2015x578,robles.org,30989 Allen Garden Apt. 771,West Mariastad,NJ,Turks and Caicos Islands,23147.0,2025-01-08
8c260f8f1a1ff1176841644370dbbc037c0f7ae3ccbb2337940b28b0cfdab6ed,Sparks-Brown,Partner,Finance,1866763.0,Warm,,https://gordon-bailey.biz,8041 Kathryn Locks Apt. 618,West Johnfurt,AR,Belarus,70946.0,2024-03-20
28b88c1554ce8ea068ecb7c257b43523a6f335c109758747764f92fbb3cb6d8e,Pitts-Murphy,Vendor,Retail,,Hot,001-386-824-3021x38883,https://wilson.biz,66035 April Viaduct Suite 050,Stevenfurt,,Palau,12630.0,08/19/2024 21:30
048a9738701234fceb9987f2ae9185d9f6463b3d6f84f0a7e9db1f9f020405e9,"Barrett, Williams And Ramirez",Customer,Healthcare,63774016.0,Cold,(490)201-4594x628,http://hill.org,50616 Kathleen Avenue,Mclaughlinville,HI,Sweden,11509.0,2024-10-06
89983ac2b8d8170e04ba5a2bd4f90ce73b2c7e3393ec229dd1904ac1abf57cf3,Bowers Inc,Customer,Energy,5959135.0,,9282826748,https://chen.com,4641 Higgins Ferry Apt. 800,New Samantha,,Lebanon,80082.0,2024-01-29T21:30:23Z
0b635346303497c077d17a29c95b3810c4464901e71265ba2eff95fea691c1ff,Diaz LLC,Prospect,Technology,40394740.0,Cold,441-280-4905x8015,burns-davis.com,122 Bryan Viaduct Apt. 317,Anthonyberg,TX,Mexico,14363.0,2023-12-09T21:30:23Z
35f4beefd7016c270d93a57b1d05b31d815d799a13f8fab49c3a4e37aa2a66f2,"Freeman, Santiago and Cantu",Prospect,Manufacturing,,,207.926.5767,https://gordon-peters.com,52655 Briggs Islands,New Dianefort,IN,Cambodia,99397.0,2024-03-14
53d5b58cbb3b2da5354ceb49a131c10ef65eae931ea4ebc1170978069c6484b6,Stephens Ltd,Customer,Energy,,Cold,+1-641-419-9296,https://miller.com,2239 Lisa Passage,New Lisaville,AL,Palau,45951.0,2025-09-05
4c2aa17b9684bd89672538e1f78c5afd1695b711bbc7013c364c3ee503182ed5,Vaughan-Morris,Prospect,Energy,33767615.0,Cold,364-938-8023,https://marquez.info,608 Linda Gardens Apt. 741,Jonathanhaven,AZ,Eritrea,60004.0,03/04/2024 21:30
1262327a789aaad1734135f569e0d15c9c0c26b1aa289ae05f6814316ae785cb,  Walker PLC  ,Prospect,Media,,,(146)071-1913,https://harrell.com,38775 Danielle Shores,South David,HI,Iran,26480.0,2023-11-23
0fe45bc36b8f0ffd2dd693ddbad4aa818edc217bedd06fd2d82f2acb9905b1c8,Richardson and Sons,Customer,Transportation,,Hot,916-274-6962x14878,https://wade-chapman.com,70596 Jones Dam Suite 608,Port Johnstad,IL,Dominican Republic,30552.0,2025-03-31
4bcadfffd75ebef966f2e56a63b8216d77265a474a37e567c9e8b521e3eeb3d0,"Glass, Roberts and Franco",Customer,Education,40354990.0,Cold,+1-888-627-1090x7991,http://rangel.net,00256 Porter Well,West Barbaraview,TN,Cyprus,10687.0,2024-12-02
45e71cc934a83ffe091ac0abcc18cbd15a33021e20f9791899280a897e79be57,"Vargas, Drake and Long",Partner,Transportation,,,,https://wall.com,51755 Eric Mountains,Charlesberg,CT,Finland,42538.0,01/05/2024 21:30
e94182e062b53ec2791dad1ff5ba441da419e02be6100822ea1bb5730a043e45,Smith-Rodriguez,Vendor,Energy,66198330.0,,360.305.8625,https://garcia-santana.com,05759 Dylan Mission Apt. 066,Alvareztown,LA,Seychelles,32031.0,2024-12-15T21:30:22Z
7c51cd6f3eea3d4d7143d9fab165fe18f4e351bd106c985122bb41da49bb32d2,Morrow-English,Partner,Hospitality,51169286.0,,(142)196-0334x363,https://mccoy-fisher.com,582 Jason Haven,Hoganview,,Canada,,05/30/2025 21:30
bd8c2644ac2fac8403badadd24a4e703f893c8ba25324b7bfd325fd526397b62,Olsen-Lucas,Partner,Technology,,,(958)454-4815,http://jimenez.info,98877 Wood Via,West Eduardo,,United States Minor Outlying Islands,33540.0,2024-09-21
c967fde437564962b45b7e1881b3a42c3e5ac7916a927d5969df4d572b1e5c09,Wright PLC,Prospect,Transportation,,,(752)714-9604,http://lopez-pitts.com,4737 Dean Field Suite 172,Craigside,TX,United States Minor Outlying Islands,45951.0,2025-03-24
0cc3dc7006200b6b85493b11ced05a3f52525db6cba28180138a28748bcdf99c,Nash-Hansen,Prospect,Retail,,Warm,+1-697-679-9056,http://herrera.com,62613 Small Brook Apt. 333,South Michelleview,AK,Fiji,58942.0,10/09/2024 21:30
b29111b541cfd9689a2bdb33c66d2d5662e0a7250097b5edd6923bc81f67f3a4,Torres-Mccarty,Prospect,Transportation,,,(321)218-5253,gilbert-garrison.com,31222 Jamie Manors Apt. 292,Joneston,SD,Papua New Guinea,56788.0,03/29/2024 21:30
6c0fedbe3ce74e0e486bea25b173f4c152b0650eef33277d56b366f85c6e8f97,Williams and Sons,Prospect,Transportation,18828439.0,,8056133051,https://burgess.biz,739 Fuentes Brook,Hillchester,WY,Antarctica (the territory South of 60 deg S),14150.0,2025-05-10
