product_id,sku,product_name,category,subcategory,price_usd,active,created_at,updated_at
PROD-10639,SKU-767666,Gainsboro Beverages,Grocery,Beverages,30.84,True,2023-03-14 03:02:19,2025-05-15 03:02:19
PROD-10640,SKU-817790,SaddleBrown Board Games,Toys,Board Games,8.88,True,2023-06-09 03:02:19,2025-04-16 03:02:19
PROD-10641,SKU-423759,Tomato Action Figures,Toys,Action Figures,31.49,True,2022-09-24 03:02:19,2025-01-26 03:02:19
PROD-10642,SKU-101676,LightGreen Printers,Office,Printers,19.23,True,2023-07-26 03:02:19,2025-04-26 03:02:19
PROD-10643,SKU-860446,Orange Audio,Electronics,Audio,15.06,True,2021-11-28 03:02:19,2025-02-25 03:02:19
PROD-10644,SKU-160996,DarkOrange Snacks,Grocery,Snacks,33.1,True,2023-04-03 03:02:19,2024-09-24 03:02:19
PROD-10645,SKU-548453,PaleVioletRed Education,Books,Education,36.56,True,2023-07-02 03:02:19,2025-04-03 03:02:19
PROD-10646,SKU-253236,MediumTurquoise Accessories,Fashion,Accessories,24.95,True,2021-12-31 03:02:19,2025-03-01 03:02:19
PROD-10647,SKU-606697,SaddleBrown Beverages,Grocery,Beverages,54.69,True,2021-10-12 03:02:19,2025-04-29 03:02:19
PROD-10648,SKU-157513,Fuchsia Comics,Books,Comics,73.06,True,2023-01-29 03:02:19,2025-08-07 03:02:19
PROD-10649,SKU-427330,SandyBrown Bedding,Home,Bedding,25.65,True,2022-08-18 03:02:19,2025-08-25 03:02:19
PROD-10650,SKU-674384,DimGray Printers,Office,Printers,21.04,True,2022-10-27 03:02:19,2025-07-30 03:02:19
PROD-10651,SKU-354597,SeaShell Chairs,Office,Chairs,13.13,True,2022-03-18 03:02:19,2025-06-15 03:02:19
PROD-10652,SKU-940566,OliveDrab Accessories,Fashion,Accessories,25.03,True,2022-08-17 03:02:19,2025-09-03 03:02:19
PROD-10653,SKU-620392,OliveDrab Pantry,Grocery,Pantry,11.65,True,2022-09-22 03:02:19,2025-03-23 03:02:19
PROD-10654,SKU-379531,MediumAquaMarine Audio,Electronics,Audio,45.96,True,2023-06-08 03:02:19,2025-02-27 03:02:19
PROD-10655,SKU-519106,Silver Car Care,Automotive,Car Care,33.87,True,2022-06-06 03:02:19,2025-02-09 03:02:19
PROD-10656,SKU-227559,Sienna Fitness,Sports,Fitness,53.84,True,2021-09-27 03:02:19,2025-08-30 03:02:19
PROD-10657,SKU-795660,Bisque Produce,Grocery,Produce,21.72,True,2022-12-23 03:02:19,2025-03-24 03:02:19
PROD-10658,SKU-465039,DeepPink Appliances,Home,Appliances,60.49,True,2023-07-23 03:02:19,2025-07-30 03:02:19
PROD-10659,SKU-360597,HoneyDew Cameras,Electronics,Cameras,28.88,True,2022-05-19 03:02:19,2025-04-10 03:02:19
PROD-10660,SKU-241297,PaleGreen Produce,Grocery,Produce,49.39,True,2023-04-18 03:02:19,2024-10-04 03:02:19
PROD-10661,SKU-301162,MediumTurquoise Paper,Office,Paper,27.16,True,2022-12-12 03:02:19,2025-08-24 03:02:19
PROD-10662,SKU-409589,Sienna Makeup,Beauty,Makeup,24.55,True,2021-11-06 03:02:19,2024-10-07 03:02:19
PROD-10663,SKU-498984,Chocolate Writing,Office,Writing,19.33,True,2022-05-06 03:02:19,2025-06-26 03:02:19
PROD-10664,SKU-404820,Orange Decor,Home,Decor,71.31,True,2022-03-26 03:02:19,2025-07-31 03:02:19
PROD-10665,SKU-705701,DarkSlateGray Puzzles,Toys,Puzzles,43.28,True,2022-04-26 03:02:19,2025-08-08 03:02:19
PROD-10666,SKU-207700,Bisque Tools,Beauty,Tools,18.45,True,2022-11-17 03:02:19,2024-10-11 03:02:19
PROD-10667,SKU-197156,DarkOliveGreen STEM,Toys,STEM,49.94,True,2023-06-26 03:02:19,2024-09-29 03:02:19
PROD-10668,SKU-643201,DarkMagenta Accessories,Fashion,Accessories,20.72,True,2021-12-15 03:02:19,2025-04-16 03:02:19
PROD-10669,SKU-115968,Teal Shoes,Fashion,Shoes,55.63,True,2022-11-23 03:02:19,2024-12-28 03:02:19
PROD-10670,SKU-882674,Plum Fragrance,Beauty,Fragrance,28.68,True,2022-12-19 03:02:19,2024-09-23 03:02:19
PROD-10671,SKU-785839,LightYellow Tools,Beauty,Tools,30.03,True,2022-04-27 03:02:19,2025-03-30 03:02:19
PROD-10672,SKU-827874,Moccasin Kitchen,Home,Kitchen,51.57,True,2021-10-10 03:02:19,2025-07-07 03:02:19
PROD-10673,SKU-854935,GoldenRod Non-Fiction,Books,Non-Fiction,27.81,True,2022-02-22 03:02:19,2025-08-11 03:02:19
PROD-10674,SKU-673278,SeaShell Chairs,Office,Chairs,25.02,True,2022-12-15 03:02:19,2025-04-05 03:02:19
PROD-10675,SKU-532633,BlueViolet Paper,Office,Paper,42.97,True,2022-08-23 03:02:19,2025-09-24 03:02:19
PROD-10676,SKU-757277,OliveDrab Fragrance,Beauty,Fragrance,52.03,True,2022-10-20 03:02:19,2025-06-19 03:02:19
PROD-10677,SKU-734198,DarkBlue Printers,Office,Printers,19.56,True,2022-09-18 03:02:19,2025-02-17 03:02:19
PROD-10678,SKU-227664,SpringGreen Tools,Beauty,Tools,33.99,True,2023-01-13 03:02:19,2025-07-13 03:02:19
PROD-10679,SKU-238291,Aqua Outdoor,Sports,Outdoor,37.97,True,2022-01-04 03:02:19,2024-09-14 03:02:19
PROD-10680,SKU-868847,SlateGray Accessories,Sports,Accessories,22.5,True,2023-03-24 03:02:19,2025-07-15 03:02:19
PROD-10681,SKU-860388,RosyBrown Wearables,Electronics,Wearables,32.27,True,2021-10-22 03:02:19,2025-05-30 03:02:19
PROD-10682,SKU-559726,MediumOrchid Accessories,Sports,Accessories,36.97,True,2022-09-01 03:02:19,2025-01-16 03:02:19
PROD-10683,SKU-614254,Coral Produce,Grocery,Produce,29.45,True,2021-12-06 03:02:19,2025-06-19 03:02:19
PROD-10684,SKU-152068,FireBrick Tools,Beauty,Tools,39.68,True,2022-08-24 03:02:19,2025-06-17 03:02:19
PROD-10685,SKU-134101,DarkSeaGreen Education,Books,Education,47.71,False,2022-08-18 03:02:19,2025-09-27 03:02:19
PROD-10686,SKU-902397,MediumAquaMarine Fitness,Sports,Fitness,57.96,True,2023-07-20 03:02:19,2025-05-27 03:02:19
PROD-10687,SKU-208155,DarkGreen Tools,Beauty,Tools,44.49,True,2023-01-20 03:02:19,2024-09-09 03:02:19
PROD-10688,SKU-106734,SkyBlue Phones,Electronics,Phones,14.5,False,2022-09-03 03:02:19,2025-02-17 03:02:19
PROD-10689,SKU-667344,Ivory Men,Fashion,Men,100.09,True,2022-08-10 03:02:19,2024-10-25 03:02:19
PROD-10690,SKU-901052,DarkCyan Shoes,Fashion,Shoes,76.98,True,2022-02-07 03:02:19,2025-09-04 03:02:19
PROD-10691,SKU-180408,PaleGreen Tools,Automotive,Tools,17.98,True,2022-06-09 03:02:19,2025-01-29 03:02:19
PROD-10692,SKU-468861,DimGray Skincare,Beauty,Skincare,35.26,True,2023-01-09 03:02:19,2025-06-14 03:02:19
PROD-10693,SKU-334226,RoyalBlue Non-Fiction,Books,Non-Fiction,24.92,True,2022-04-02 03:02:19,2025-04-15 03:02:19
PROD-10694,SKU-500323,Plum Printers,Office,Printers,25.41,True,2022-06-03 03:02:19,2025-04-10 03:02:19
PROD-10695,SKU-279741,DarkOliveGreen Wearables,Electronics,Wearables,40.92,True,2023-01-17 03:02:19,2024-09-30 03:02:19
PROD-10696,SKU-624017,Snow Men,Fashion,Men,24.17,True,2022-07-23 03:02:19,2025-03-01 03:02:19
PROD-10697,SKU-604130,Plum Chairs,Office,Chairs,29.4,True,2021-11-26 03:02:19,2025-02-24 03:02:19
PROD-10698,SKU-363256,Indigo Board Games,Toys,Board Games,59.04,True,2021-10-13 03:02:19,2024-09-22 03:02:19
PROD-10699,SKU-199003,BurlyWood Tools,Beauty,Tools,62.27,True,2022-12-06 03:02:19,2025-08-14 03:02:19
PROD-10700,SKU-289939,DarkRed Beverages,Grocery,Beverages,32.6,True,2021-12-12 03:02:19,2025-06-22 03:02:19
PROD-10701,SKU-232112,Olive Fiction,Books,Fiction,42.83,True,2021-11-14 03:02:19,2025-09-30 03:02:19
PROD-10702,SKU-727966,MediumSpringGreen Beverages,Grocery,Beverages,60.18,True,2021-11-15 03:02:19,2024-11-13 03:02:19
PROD-10703,SKU-156113,MediumAquaMarine Pantry,Grocery,Pantry,47.13,True,2021-12-14 03:02:19,2025-03-16 03:02:19
PROD-10704,SKU-708878,YellowGreen Pantry,Grocery,Pantry,40.18,True,2023-01-30 03:02:19,2025-05-09 03:02:19
PROD-10705,SKU-253497,AliceBlue Dolls,Toys,Dolls,22.55,True,2021-10-29 03:02:19,2025-02-20 03:02:19
PROD-10706,SKU-752555,GreenYellow Beverages,Grocery,Beverages,38.26,True,2021-12-06 03:02:19,2025-02-08 03:02:19
PROD-10707,SKU-905037,Azure Beverages,Grocery,Beverages,77.52,True,2022-09-29 03:02:19,2025-02-04 03:02:19
PROD-10708,SKU-391797,MintCream Tools,Automotive,Tools,32.35,True,2022-05-04 03:02:19,2025-08-26 03:02:19
PROD-10709,SKU-835318,AliceBlue Pantry,Grocery,Pantry,52.1,True,2021-09-26 03:02:19,2025-01-30 03:02:19
PROD-10710,SKU-378317,MediumSpringGreen Fitness,Sports,Fitness,36.35,True,2023-05-13 03:02:19,2024-12-22 03:02:19
PROD-10711,SKU-724473,MidnightBlue Beverages,Grocery,Beverages,36.4,True,2023-05-20 03:02:19,2025-03-06 03:02:19
PROD-10712,SKU-430648,MintCream Kitchen,Home,Kitchen,47.44,True,2022-09-23 03:02:19,2025-01-09 03:02:19
PROD-10713,SKU-815649,SeaGreen Bedding,Home,Bedding,42.06,True,2022-09-15 03:02:19,2025-08-15 03:02:19
PROD-10714,SKU-116146,Gold Makeup,Beauty,Makeup,20.8,True,2021-09-26 03:02:19,2024-11-10 03:02:19
PROD-10715,SKU-409965,DarkGray Team Sports,Sports,Team Sports,11.82,True,2022-11-27 03:02:19,2024-11-22 03:02:19
PROD-10716,SKU-444085,Chocolate Women,Fashion,Women,21.91,True,2022-08-19 03:02:19,2025-04-20 03:02:19
PROD-10717,SKU-743960,LightPink Puzzles,Toys,Puzzles,56.24,True,2023-05-07 03:02:19,2025-04-21 03:02:19
PROD-10718,SKU-138197,Navy Chairs,Office,Chairs,17.14,True,2023-03-21 03:02:19,2025-08-13 03:02:19
PROD-10719,SKU-658155,LightGray Accessories,Sports,Accessories,26.1,True,2023-05-18 03:02:19,2025-01-08 03:02:19
PROD-10720,SKU-814007,DarkOrchid Board Games,Toys,Board Games,14.53,True,2022-07-05 03:02:19,2025-04-08 03:02:19
PROD-10721,SKU-487923,HotPink Haircare,Beauty,Haircare,23.65,True,2022-04-11 03:02:19,2024-09-10 03:02:19
PROD-10722,SKU-721916,PaleGoldenRod Audio,Electronics,Audio,11.4,True,2022-07-01 03:02:19,2024-11-26 03:02:19
PROD-10723,SKU-502034,Silver Tools,Automotive,Tools,59.96,True,2022-06-21 03:02:19,2025-05-16 03:02:19
PROD-10724,SKU-747164,Azure Furniture,Home,Furniture,27.1,True,2022-07-07 03:02:19,2025-04-28 03:02:19
PROD-10725,SKU-932600,Pink Writing,Office,Writing,44.31,True,2021-10-26 03:02:19,2025-01-30 03:02:19
PROD-10726,SKU-526928,LemonChiffon Laptops,Electronics,Laptops,12.96,True,2022-08-10 03:02:19,2025-02-21 03:02:19
PROD-10727,SKU-851508,PaleGoldenRod Furniture,Home,Furniture,25.28,False,2023-03-29 03:02:19,2025-05-07 03:02:19
PROD-10728,SKU-456621,Yellow Comics,Books,Comics,69.97,False,2022-01-26 03:02:19,2025-09-05 03:02:19
PROD-10729,SKU-461376,Crimson Outdoor,Sports,Outdoor,31.94,True,2023-04-25 03:02:19,2025-09-15 03:02:19
PROD-10730,SKU-898993,Chartreuse Pantry,Grocery,Pantry,19.75,True,2022-11-16 03:02:19,2025-06-29 03:02:19
PROD-10731,SKU-855754,PaleGoldenRod Phones,Electronics,Phones,19.75,True,2023-05-10 03:02:19,2025-06-25 03:02:19
PROD-10732,SKU-795001,PaleVioletRed Storage,Office,Storage,26.18,True,2022-03-12 03:02:19,2024-12-02 03:02:19
PROD-10733,SKU-601809,DarkGray Cycling,Sports,Cycling,22.02,True,2022-10-27 03:02:19,2024-09-08 03:02:19
PROD-10734,SKU-717730,Peru Makeup,Beauty,Makeup,27.61,True,2022-09-03 03:02:19,2024-11-24 03:02:19
PROD-10735,SKU-548912,Indigo Furniture,Home,Furniture,55.07,True,2022-09-02 03:02:19,2025-10-09 03:02:19
PROD-10736,SKU-269738,Maroon Men,Fashion,Men,36.12,True,2022-11-25 03:02:19,2025-08-29 03:02:19
PROD-10737,SKU-489049,Violet Decor,Home,Decor,35.48,True,2022-10-05 03:02:19,2025-03-02 03:02:19
PROD-10738,SKU-669830,DarkOrange Makeup,Beauty,Makeup,33.12,True,2023-02-28 03:02:19,2025-03-28 03:02:19
PROD-10739,SKU-432837,CornflowerBlue Action Figures,Toys,Action Figures,30.69,True,2022-11-29 03:02:19,2025-04-04 03:02:19
PROD-10740,SKU-430568,SandyBrown Bedding,Home,Bedding,32.01,True,2022-07-31 03:02:19,2025-02-04 03:02:19
PROD-10741,SKU-299473,DarkBlue Produce,Grocery,Produce,24.12,True,2023-07-16 03:02:19,2025-02-28 03:02:19
PROD-10742,SKU-447883,DarkSlateGray Writing,Office,Writing,44.74,True,2022-08-27 03:02:19,2025-06-08 03:02:19
PROD-10743,SKU-735569,MediumSeaGreen Education,Books,Education,51.76,True,2022-03-15 03:02:19,2025-01-25 03:02:19
PROD-10744,SKU-315412,Red Action Figures,Toys,Action Figures,59.07,True,2022-10-12 03:02:19,2024-09-11 03:02:19
PROD-10745,SKU-350807,DarkMagenta Kids,Fashion,Kids,57.14,True,2022-04-07 03:02:19,2025-05-22 03:02:19
PROD-10746,SKU-372878,Red Paper,Office,Paper,45.28,True,2022-02-27 03:02:19,2025-07-23 03:02:19
PROD-10747,SKU-714525,LightBlue Skincare,Beauty,Skincare,48.48,True,2023-02-15 03:02:19,2025-04-24 03:02:19
PROD-10748,SKU-262681,Chartreuse Fiction,Books,Fiction,72.53,True,2022-07-22 03:02:19,2025-02-08 03:02:19
PROD-10749,SKU-501277,Lavender Haircare,Beauty,Haircare,30.37,True,2023-02-28 03:02:19,2025-07-14 03:02:19
PROD-10750,SKU-122362,Olive Men,Fashion,Men,22.5,True,2022-12-25 03:02:19,2025-07-11 03:02:19
PROD-10751,SKU-273590,Tomato Accessories,Sports,Accessories,28.1,False,2022-09-15 03:02:19,2025-07-02 03:02:19
PROD-10752,SKU-301618,Azure Electronics,Automotive,Electronics,80.0,True,2022-05-07 03:02:19,2025-06-06 03:02:19
PROD-10753,SKU-361790,Aqua Pantry,Grocery,Pantry,36.16,True,2021-12-10 03:02:19,2025-05-10 03:02:19
PROD-10754,SKU-298199,PaleVioletRed Cycling,Sports,Cycling,32.26,True,2022-01-19 03:02:19,2024-09-17 03:02:19
PROD-10755,SKU-740639,DarkGoldenRod Laptops,Electronics,Laptops,27.76,True,2021-12-17 03:02:19,2025-07-01 03:02:19
PROD-10756,SKU-549966,DarkGray Comics,Books,Comics,23.72,False,2023-03-28 03:02:19,2025-05-31 03:02:19
PROD-10757,SKU-903506,Linen Chairs,Office,Chairs,17.82,True,2021-10-20 03:02:19,2025-05-17 03:02:19
PROD-10758,SKU-338550,Lime Audio,Electronics,Audio,37.76,True,2022-08-11 03:02:19,2025-04-16 03:02:19
PROD-10759,SKU-423266,LightSlateGray Wearables,Electronics,Wearables,26.1,True,2022-01-22 03:02:19,2024-11-17 03:02:19
PROD-10760,SKU-375551,Moccasin Action Figures,Toys,Action Figures,34.04,True,2021-11-23 03:02:19,2024-11-18 03:02:19
PROD-10761,SKU-630531,PaleGoldenRod Car Care,Automotive,Car Care,19.84,True,2023-07-02 03:02:19,2025-06-06 03:02:19
PROD-10762,SKU-457511,CadetBlue Tires,Automotive,Tires,27.08,True,2021-11-15 03:02:19,2025-08-29 03:02:19
PROD-10763,SKU-143951,MediumSlateBlue Phones,Electronics,Phones,127.2,True,2022-05-13 03:02:19,2025-02-19 03:02:19
PROD-10764,SKU-833392,Brown Education,Books,Education,21.94,True,2021-09-12 03:02:19,2024-11-19 03:02:19
PROD-10765,SKU-711462,ForestGreen STEM,Toys,STEM,15.49,True,2022-11-04 03:02:19,2025-07-24 03:02:19
PROD-10766,SKU-325296,BlueViolet Accessories,Fashion,Accessories,29.2,True,2021-12-27 03:02:19,2024-09-29 03:02:19
PROD-10767,SKU-806714,Plum Skincare,Beauty,Skincare,48.19,True,2022-04-04 03:02:19,2025-02-06 03:02:19
PROD-10768,SKU-526392,WhiteSmoke Audio,Electronics,Audio,44.86,True,2023-07-09 03:02:19,2025-04-08 03:02:19
PROD-10769,SKU-487004,Fuchsia Education,Books,Education,29.88,True,2022-10-18 03:02:19,2025-06-14 03:02:19
PROD-10770,SKU-473925,OldLace Decor,Home,Decor,29.5,False,2023-05-30 03:02:19,2025-02-11 03:02:19
PROD-10771,SKU-857785,MistyRose Haircare,Beauty,Haircare,44.97,True,2021-11-05 03:02:19,2025-08-19 03:02:19
PROD-10772,SKU-431461,DodgerBlue Bedding,Home,Bedding,42.02,True,2023-01-10 03:02:19,2025-05-03 03:02:19
PROD-10773,SKU-299914,Plum Accessories,Fashion,Accessories,21.05,True,2023-05-10 03:02:19,2024-09-28 03:02:19
PROD-10774,SKU-287384,Indigo Wearables,Electronics,Wearables,61.9,True,2023-05-25 03:02:19,2025-08-05 03:02:19
PROD-10775,SKU-178077,DarkGray Cameras,Electronics,Cameras,9.6,True,2023-03-13 03:02:19,2025-07-03 03:02:19
PROD-10776,SKU-362999,SlateGray Haircare,Beauty,Haircare,41.14,True,2023-03-13 03:02:19,2025-07-13 03:02:19
PROD-10777,SKU-168137,Sienna Makeup,Beauty,Makeup,35.7,False,2022-10-31 03:02:19,2024-12-12 03:02:19
PROD-10778,SKU-293936,Thistle Writing,Office,Writing,9.06,True,2023-05-10 03:02:19,2025-08-02 03:02:19
PROD-10779,SKU-495015,DarkMagenta Audio,Electronics,Audio,21.83,True,2022-06-26 03:02:19,2025-07-08 03:02:19
PROD-10780,SKU-463538,Gainsboro Furniture,Home,Furniture,29.53,True,2022-12-30 03:02:19,2025-08-25 03:02:19
PROD-10781,SKU-320699,Cornsilk Men,Fashion,Men,14.5,True,2021-09-15 03:02:19,2025-08-16 03:02:19
PROD-10782,SKU-803050,YellowGreen Chairs,Office,Chairs,44.4,True,2022-09-08 03:02:19,2024-11-09 03:02:19
PROD-10783,SKU-298004,Pink Phones,Electronics,Phones,132.38,True,2022-11-24 03:02:19,2024-09-18 03:02:19
PROD-10784,SKU-761303,Fuchsia Cycling,Sports,Cycling,23.22,True,2023-03-19 03:02:19,2025-07-28 03:02:19
PROD-10785,SKU-190396,LightSalmon Wearables,Electronics,Wearables,30.46,True,2022-05-08 03:02:19,2025-09-02 03:02:19
PROD-10786,SKU-198317,OldLace Tires,Automotive,Tires,31.58,True,2023-01-31 03:02:19,2024-10-23 03:02:19
PROD-10787,SKU-571158,DarkGray Accessories,Sports,Accessories,25.52,True,2022-04-17 03:02:19,2025-05-19 03:02:19
PROD-10788,SKU-891279,Peru Bedding,Home,Bedding,48.58,True,2022-11-24 03:02:19,2024-09-09 03:02:19
PROD-10789,SKU-564756,NavajoWhite Pantry,Grocery,Pantry,45.38,True,2022-01-18 03:02:19,2025-03-22 03:02:19
PROD-10790,SKU-771209,DeepSkyBlue Cameras,Electronics,Cameras,18.12,True,2022-07-25 03:02:19,2025-01-30 03:02:19
PROD-10791,SKU-769474,Purple Non-Fiction,Books,Non-Fiction,42.28,True,2022-03-17 03:02:19,2025-10-01 03:02:19
PROD-10792,SKU-922519,MidnightBlue Writing,Office,Writing,59.4,True,2023-06-29 03:02:19,2024-09-13 03:02:19
PROD-10793,SKU-954833,LightSkyBlue Women,Fashion,Women,14.12,True,2023-07-16 03:02:19,2025-08-07 03:02:19
PROD-10794,SKU-737142,SlateGray Board Games,Toys,Board Games,32.46,True,2022-12-08 03:02:19,2025-02-19 03:02:19
PROD-10795,SKU-629783,PaleTurquoise Wearables,Electronics,Wearables,50.01,True,2021-09-21 03:02:19,2025-03-12 03:02:19
PROD-10796,SKU-443713,FloralWhite Men,Fashion,Men,59.04,True,2022-10-20 03:02:19,2024-10-03 03:02:19
PROD-10797,SKU-286004,PaleVioletRed Puzzles,Toys,Puzzles,11.52,True,2023-02-23 03:02:19,2025-08-18 03:02:19
PROD-10798,SKU-819694,DarkSeaGreen Puzzles,Toys,Puzzles,24.01,True,2023-07-19 03:02:19,2025-03-05 03:02:19
PROD-10799,SKU-727081,DarkBlue Appliances,Home,Appliances,57.71,True,2021-11-10 03:02:19,2025-08-23 03:02:19
PROD-10800,SKU-623966,Teal Chairs,Office,Chairs,46.5,True,2021-12-29 03:02:19,2025-02-27 03:02:19
PROD-10801,SKU-881504,MediumVioletRed Printers,Office,Printers,77.42,True,2022-05-22 03:02:19,2025-07-14 03:02:19
PROD-10802,SKU-472412,Lime Non-Fiction,Books,Non-Fiction,23.25,True,2022-09-09 03:02:19,2024-10-15 03:02:19
PROD-10803,SKU-580782,DarkRed Cameras,Electronics,Cameras,46.38,True,2023-02-05 03:02:19,2025-06-14 03:02:19
PROD-10804,SKU-518082,LightCyan Makeup,Beauty,Makeup,32.21,True,2022-05-25 03:02:19,2025-09-10 03:02:19
PROD-10805,SKU-283291,SkyBlue Fiction,Books,Fiction,67.78,True,2023-04-20 03:02:19,2025-06-24 03:02:19
PROD-10806,SKU-874333,DarkGoldenRod Tools,Beauty,Tools,27.77,True,2023-01-21 03:02:19,2025-09-26 03:02:19
PROD-10807,SKU-571862,OliveDrab Frozen,Grocery,Frozen,30.02,True,2021-11-10 03:02:19,2025-01-16 03:02:19
PROD-10808,SKU-462248,Pink Electronics,Automotive,Electronics,35.58,True,2021-10-18 03:02:19,2025-01-23 03:02:19
PROD-10809,SKU-985343,Gainsboro Team Sports,Sports,Team Sports,36.61,True,2022-05-01 03:02:19,2025-06-10 03:02:19
PROD-10810,SKU-185987,MediumSlateBlue Kids,Books,Kids,29.49,True,2022-12-30 03:02:19,2024-12-16 03:02:19
PROD-10811,SKU-485551,DeepPink Phones,Electronics,Phones,38.71,True,2021-12-27 03:02:19,2025-08-28 03:02:19
PROD-10812,SKU-780645,GhostWhite Shoes,Fashion,Shoes,23.2,True,2021-12-13 03:02:19,2025-01-13 03:02:19
PROD-10813,SKU-545036,SlateBlue Furniture,Home,Furniture,33.11,True,2021-10-07 03:02:19,2025-05-06 03:02:19
PROD-10814,SKU-530458,Snow Team Sports,Sports,Team Sports,42.02,True,2022-03-09 03:02:19,2025-06-05 03:02:19
PROD-10815,SKU-828196,SteelBlue STEM,Toys,STEM,107.79,True,2022-03-17 03:02:19,2024-09-20 03:02:19
PROD-10816,SKU-922949,LightSeaGreen Writing,Office,Writing,47.16,True,2022-09-06 03:02:19,2025-06-04 03:02:19
PROD-10817,SKU-925964,MediumVioletRed Audio,Electronics,Audio,17.38,True,2021-12-26 03:02:19,2024-12-16 03:02:19
PROD-10818,SKU-108750,LimeGreen Dolls,Toys,Dolls,31.16,True,2021-11-19 03:02:19,2025-08-05 03:02:19
PROD-10819,SKU-546142,Maroon Men,Fashion,Men,22.47,True,2023-01-24 03:02:19,2024-12-04 03:02:19
PROD-10820,SKU-385813,IndianRed Non-Fiction,Books,Non-Fiction,44.57,True,2022-07-12 03:02:19,2025-03-23 03:02:19
PROD-10821,SKU-676180,MintCream Phones,Electronics,Phones,17.69,True,2022-09-21 03:02:19,2024-12-12 03:02:19
PROD-10822,SKU-196971,OrangeRed Laptops,Electronics,Laptops,39.24,True,2023-07-14 03:02:19,2025-03-21 03:02:19
PROD-10823,SKU-393562,Turquoise Comics,Books,Comics,33.75,True,2023-01-29 03:02:19,2025-03-03 03:02:19
PROD-10824,SKU-773065,MediumPurple Fiction,Books,Fiction,64.45,True,2022-06-25 03:02:19,2024-11-16 03:02:19
PROD-10825,SKU-531435,Gainsboro Frozen,Grocery,Frozen,35.61,True,2021-09-22 03:02:19,2025-01-04 03:02:19
PROD-10826,SKU-855229,Lime Kids,Fashion,Kids,36.79,True,2022-01-05 03:02:19,2025-01-01 03:02:19
PROD-10827,SKU-673118,PowderBlue Puzzles,Toys,Puzzles,36.79,True,2022-05-11 03:02:19,2025-06-21 03:02:19
PROD-10828,SKU-610107,White Furniture,Home,Furniture,60.63,True,2022-10-15 03:02:19,2025-09-24 03:02:19
PROD-10829,SKU-279780,PeachPuff Printers,Office,Printers,39.27,True,2023-02-21 03:02:19,2025-09-09 03:02:19
PROD-10830,SKU-721288,WhiteSmoke Haircare,Beauty,Haircare,51.71,True,2023-05-08 03:02:19,2025-01-17 03:02:19
PROD-10831,SKU-266327,Cyan Phones,Electronics,Phones,65.31,True,2022-06-28 03:02:19,2024-10-20 03:02:19
PROD-10832,SKU-734471,Aqua Team Sports,Sports,Team Sports,20.65,True,2022-09-12 03:02:19,2025-05-15 03:02:19
PROD-10833,SKU-723164,MintCream Car Care,Automotive,Car Care,48.48,True,2023-02-24 03:02:19,2025-09-07 03:02:19
PROD-10834,SKU-794441,BurlyWood Wearables,Electronics,Wearables,45.43,True,2021-12-13 03:02:19,2025-01-02 03:02:19
PROD-10835,SKU-925784,GreenYellow Pantry,Grocery,Pantry,41.76,True,2023-04-25 03:02:19,2025-09-05 03:02:19
PROD-10836,SKU-485893,IndianRed Men,Fashion,Men,78.73,True,2022-07-04 03:02:19,2024-09-10 03:02:19
PROD-10837,SKU-714298,Red Appliances,Home,Appliances,55.76,True,2021-12-19 03:02:19,2025-10-02 03:02:19
PROD-10838,SKU-856751,Blue Fragrance,Beauty,Fragrance,43.52,True,2022-09-21 03:02:19,2025-09-10 03:02:19
PROD-10839,SKU-228363,Coral STEM,Toys,STEM,77.12,True,2021-10-16 03:02:19,2024-12-18 03:02:19
PROD-10840,SKU-204437,LightSalmon Appliances,Home,Appliances,24.48,True,2022-12-26 03:02:19,2025-04-17 03:02:19
PROD-10841,SKU-869915,LightBlue Non-Fiction,Books,Non-Fiction,71.31,True,2022-11-26 03:02:19,2025-03-05 03:02:19
PROD-10842,SKU-775744,DodgerBlue Bedding,Home,Bedding,27.25,True,2023-02-11 03:02:19,2024-10-27 03:02:19
PROD-10843,SKU-522477,BurlyWood Kids,Books,Kids,34.87,True,2022-07-04 03:02:19,2025-10-10 03:02:19
PROD-10844,SKU-472470,SteelBlue Tools,Beauty,Tools,22.53,True,2022-10-30 03:02:19,2025-07-03 03:02:19
PROD-10845,SKU-788109,BlanchedAlmond Team Sports,Sports,Team Sports,136.47,True,2021-09-21 03:02:19,2025-08-23 03:02:19
PROD-10846,SKU-696861,LightCoral Tools,Beauty,Tools,55.36,True,2022-10-29 03:02:19,2025-08-11 03:02:19
PROD-10847,SKU-358088,SlateGray Phones,Electronics,Phones,24.05,True,2023-08-01 03:02:19,2024-10-28 03:02:19
PROD-10848,SKU-563117,DarkRed Fiction,Books,Fiction,18.65,False,2021-11-11 03:02:19,2025-03-20 03:02:19
PROD-10849,SKU-120999,HotPink Furniture,Home,Furniture,54.59,True,2023-06-28 03:02:19,2024-10-16 03:02:19
PROD-10850,SKU-500201,LightCyan Produce,Grocery,Produce,37.66,True,2021-12-07 03:02:19,2025-02-01 03:02:19
PROD-10851,SKU-485658,Navy Wearables,Electronics,Wearables,20.01,True,2022-07-06 03:02:19,2025-04-29 03:02:19
PROD-10852,SKU-242171,Black Wearables,Electronics,Wearables,43.41,True,2022-10-29 03:02:19,2025-06-14 03:02:19
