order_id,event_ts,currency,amount,status,sku,AccountExternalId
ORD-cac5c338-6e8c-47d3-984d-8e69255a18e9,2025-09-25 01:18:03,CHF,66.71,PAID,SKU-945617,6b8d17c20cacce882cdeeb95b18ef7ddaf6b1629501c6ee132efd601e6bd8e46
ORD-c290e191-e9c0-45bc-b2d0-90ed15bbdeeb,2025-09-18 02:30:46,CAD,24.67,CANCELLED,SKU-651003,d7759d334ddc375ee042084e3ffca856fa237c05c4bda4ee4f78dbbb3079635b
ORD-50ac1309-54e2-4652-9c5c-f8480a8c9067,2025-10-05 05:06:28,SEK,28.18,SHIPPED,SKU-114896,d8a34ceade71554d4bb8930beb18c9dbdc31f7effe3a1b3e5fe19bd719760263
ORD-69eb2f1e-f359-40c1-8ac6-0c42cd87cd78,2025-08-14 15:15:21,SEK,143.03,PLACED,SKU-252675,5a3ae6f43cb911783be7f820d2b8af544aef1e880e5c33228e08fd522d3b69dd
ORD-ce474e85-ab00-43c1-b679-c2ca5dffa319,2025-08-26 23:52:38,CAD,60.71,CANCELLED,SKU-106734,cfffe5e3f50f8c07b4ba734d894a3ccae413c27c24e321df8c107fb30195b240
ORD-efae5ffa-121b-442a-93a0-f4388454ef9c,2025-09-13 02:11:16,CAD,105.51,PAID,SKU-438821,4384175d0818010623e541ee9203b35d2999a7da677acba18d726c5e478353ad
ORD-a0edfe74-a843-4ed0-aee4-4aad9c0906cd,2025-08-20 23:04:09,INR,33.12,PLACED,SKU-531435,2f232aa6a842d6909051bc429a184e60f30aac51be350e82df0a5a4d5434a010
ORD-e66b77d4-999b-4cc5-af24-ec7bddfbef5a,2025-10-08 16:43:34,CAD,55.66,CANCELLED,SKU-499323,6121e798457cf57861fcdc78f95c9327ae77ed511fdd0c06d0facdcf0d348dc0
ORD-69abb998-74d0-41e8-a2cd-0ea57f5ce890,2025-10-07 19:39:22,CNY,84.05,PLACED,SKU-254569,8c8e0a9925a02fc360a2c1a4eb2d26ccf6a16f5bf9a9e63a86ac8ab73e27cbaf
ORD-7822410a-f5d3-436d-83b8-ab178e3ae704,2025-09-07 00:41:29,SEK,39.52,CANCELLED,SKU-259981,44627559b16501331562f5de9993e8cc2c255431930df3e8f0cfcfc58bb021e5
ORD-39d213d0-608b-4a16-92c3-21023ceb5c33,2025-10-01 03:03:59,CHF,45.21,PAID,SKU-748725,835b8606e95b6bcc751e3b9583374b3a8480517a77f66ac857346872a36234d1
ORD-00df3551-3316-4773-aa6b-044ed9d801cc,2025-08-13 03:09:32,CAD,69.23,CANCELLED,SKU-665617,4580f68f648b07078d9453f76897e3a496ef9b8c6a93668becd9669953127386
ORD-b251de86-3ede-4ba8-a2df-e804eba1ee4b,2025-09-02 06:17:55,CHF,39.85,CANCELLED,SKU-962557,02f0854efe5406a89347e4d12deccbe027f0d8f231d5ba3facf16d8928c7a353
ORD-7b626f72-32d6-4fea-bdf0-fd439d429041,2025-08-14 23:59:10,CNY,49.95,SHIPPED,SKU-563605,6b01175e1c3f2233d18579e049c267b4ecdb614a8e254dc01606b9218148bc2d
ORD-b5440071-8445-4cf9-b28a-28b4548c98a7,2025-08-28 10:11:12,CNY,48.44,SHIPPED,SKU-183712,f2ef7644bfbbb88ddb4956de0133691a4c533ecdf84b550673133f3ff8aa0487
ORD-96217598-ef3f-47fe-b0a2-931715bc88ec,2025-09-10 21:46:28,JPY,76.55,PLACED,SKU-185987,dba569b364ad9d5d089e7de6385327f6d6cc476522ef078c9a501a3ee6e401f8
ORD-add4bb7b-81af-4280-8214-b7a785b7fe54,2025-09-26 22:38:18,USD,35.68,PLACED,SKU-432837,ee25a9c7afc7ca22fad62ad217b1b8ed071481439f93ace7e87367bb668ebb91
ORD-a2641758-fea4-4c3e-bbba-b00ac1df9efe,2025-08-28 09:35:54,SEK,21.54,CANCELLED,SKU-983733,51fddeb9bc0a41d1b3b46fb29a8f2aa6b203de1d80c631ced3fb7116ec55fd57
ORD-1baedb12-1e51-4fd1-8c8a-916488c29f3f,2025-08-27 14:35:23,JPY,82.15,CANCELLED,SKU-716236,9a1706f15257cc5d33e3a517a9652af945e06b51305eb64fde07e3e94ed3be79
ORD-d999d941-fb53-4c96-a206-225b97da27ac,2025-08-17 07:20:04,CHF,138.03,PAID,SKU-418180,f2084098c5c1994441da1a1654e1b44a1cff052957dade76f8b156f499b19110
ORD-680e665c-b7fb-4c1a-8714-792ea1719d0e,2025-09-16 14:48:31,CHF,88.11,PLACED,SKU-630531,6cf0828daa8260edf86a44f2266c0a390964ed0be01937aecf0f1a1ee91563be
ORD-62bb53da-5cec-44f7-90a8-053a22399e03,2025-10-04 02:01:05,CAD,35.0,PAID,SKU-970677,b03bbd00f513c753836a31a4e6c7e5839556729de0b567ee88facbf12f2f07b8
ORD-0d071641-805b-4bcc-8b9a-81571e0a9857,2025-09-09 14:19:03,EUR,80.38,CANCELLED,SKU-273590,afb102d3119826c597d24c6d34a8e98a277956cc09bd2389df918be80ae4a4c0
ORD-c7a5fe60-7264-4bca-b96f-a732809e16ad,2025-09-22 20:16:22,SEK,44.17,CANCELLED,SKU-717730,b4ccba55ce36327dbad0063da8410c96b811f4125e27ffb0bc72f17cc2899e4d
ORD-d5012b8c-6eaa-404e-87ed-eb6a85538ad3,2025-09-20 05:43:55,CHF,48.85,SHIPPED,SKU-471873,c967fde437564962b45b7e1881b3a42c3e5ac7916a927d5969df4d572b1e5c09
ORD-61a34bca-27cb-4ac0-9aea-ae8120eae84b,2025-09-27 10:59:31,CNY,56.09,SHIPPED,SKU-754045,fb9b97cb44ab4c6dba2abc18d41bb03a9512f04e678c31754faab2d30e3be7ad
ORD-5272e8bd-3813-458b-a946-07a02bcc0774,2025-09-21 23:20:52,SEK,36.05,PLACED,SKU-968724,e050791db6e827e3325716b02e0982e836cd6f1815f7a09e11cdae6243104db7
ORD-27fe01ee-2a13-4c58-a90b-70b498b8f51f,2025-09-16 11:05:45,CNY,39.74,SHIPPED,SKU-868847,a2b12909c782fc0d8bba684129293175e29b62f805a1abdbe0011b7f56f2223f
ORD-e7432e71-c40b-4a10-988f-50e28e88ca73,2025-08-18 02:35:38,GBP,107.85,SHIPPED,SKU-478445,6e5be202d1e3e0520434afc60a97470e77ce3aa3469c14e15803096e142fd46e
ORD-ad0b0aa9-6807-42cf-958e-cb0ea277bac1,2025-08-22 21:32:54,USD,27.83,CANCELLED,SKU-259455,f7a48626ce22ae71cac3650eea298854bc997df7718d869870ae995185eb23da
ORD-5165ab7c-a3ca-4dad-99a7-cf8b5ead7ff7,2025-09-18 17:00:41,CNY,42.39,CANCELLED,SKU-146566,ac84780fb7bb4eb9a54c47427fedac9cf6e463994687bb2d9843db03b3f846d7
ORD-8ffbbe80-c7ac-4fee-b0a5-bbc4df51cb44,2025-09-16 08:20:27,GBP,49.16,PAID,SKU-940551,8a94ded32fcf57d6beea4e99b2c36e42c16d87b57e1b256368987400d7f55676
ORD-7e1fac9b-0ebe-4ba2-bd41-92ef312cbda8,2025-09-09 12:32:52,EUR,42.58,CANCELLED,SKU-217653,4d6b59639f7db188b241d47c0132414c99c0f602e18bd8aa3d114431a6b704d2
ORD-48f287b6-f062-4e0f-b2c6-442feef9deea,2025-10-09 04:06:58,GBP,82.76,PAID,SKU-363009,ca7857b59dbb1bc08f182225cf52ab9743065e93fb2d7a17efbc5fb4d8acfb9a
ORD-fea87352-20ad-4020-a1fa-5363d56b94f5,2025-09-23 17:55:52,JPY,72.66,SHIPPED,SKU-360597,d9e743b7a4bbcb9826bd6fc9d7befe72262e4cf5ac5dbe8830c302bb96bcc58b
ORD-f5ef8d67-0519-4df0-afe3-fa0d0b5d78f3,2025-08-26 12:01:42,CAD,49.51,PAID,SKU-350862,3508b0321a85cb429859df056d4d67c15453ea011b28bac792aa8cf601fef6a4
ORD-0d56f96a-1847-4868-8587-aba64c963071,2025-10-06 23:57:27,EUR,58.72,PLACED,SKU-608686,117b7916897687ce8b64fea82a2a566617d1444c414545d6e71ddfccb5aff8b1
ORD-fbb8b8d7-a73d-4839-9083-32e6a5aef99a,2025-09-21 08:37:18,CAD,32.54,CANCELLED,SKU-115753,b42feb240ffbd65fc6e0baad1ce9a8b5782960cce77a1b85c8cae69eda2eec9d
ORD-e7388360-0a7b-4926-b0dc-082701f1fcdd,2025-10-07 08:16:35,CAD,45.6,SHIPPED,SKU-555369,b41f5710166f2960ac63f557e05e18342ee8801da9608693630513675dd31e02
ORD-dfe1b3af-aba1-45a8-ac5d-2fde3b1f000b,2025-10-02 07:59:55,INR,62.88,PAID,SKU-643201,50c740cfba6473c040b4a4cd0c93bcdfb5877ae0f1e0ae391efd30288e53eb74
ORD-ef4e2596-5d82-4d7b-82f2-2bfb2ac337ed,2025-10-06 08:49:02,CHF,22.69,SHIPPED,SKU-427330,ce3e8b0cece87b06a45f5e818ff6dd24e189858613504c55363b921933c43f95
ORD-b3134259-0b7b-4a6b-887d-0cd40db6e855,2025-09-17 18:55:45,SEK,18.22,PLACED,SKU-500323,f7c1833b58844db23863f08b6bbf3c0bcf291be7ddc86441f7b203f2ae4c8f78
ORD-cfb6cc3c-3bff-4220-8d16-7e4b605db0cc,2025-08-17 21:30:13,USD,55.33,CANCELLED,SKU-179851,b17ff1eb749fba0b3c9f4c50adf95ecfe8d929b5a25d38534eda05f34923f1f0
ORD-58242a96-7815-4bd6-981f-faf41114c1a0,2025-09-30 07:25:09,AUD,73.52,PAID,SKU-329507,8b1da88ab7d80170f3990ee4ab9af98fc363b354ba3ada79ce38b9d5146fa509
ORD-91432e73-cfb8-4687-af9f-f6c8a952e699,2025-09-13 14:20:28,INR,34.02,PAID,SKU-447890,0c950058d5a2403eac32d9f7a3f91779219fe708cbf9d70a09ff7840f95b35d0
ORD-bbc78f88-6e6d-48f9-8e7f-b67b5358b2fd,2025-09-15 22:49:00,CHF,33.22,PAID,SKU-196971,ee25a9c7afc7ca22fad62ad217b1b8ed071481439f93ace7e87367bb668ebb91
ORD-53ca9f59-ef73-42b9-ba4f-f9966fa76e0e,2025-08-28 08:41:47,CAD,77.24,CANCELLED,SKU-559726,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-9527fa34-8f39-44be-acbf-d45dbac1054e,2025-10-10 11:26:01,CNY,72.52,SHIPPED,SKU-227559,1746ed11ce1801ecd30c5592d833f014d56f03fc13d4e9675b92e77f6d583075
ORD-72aeced1-6e51-48ec-b5dd-5f9f923d3d75,2025-09-04 01:45:57,CAD,24.64,PLACED,SKU-737456,1a5beabe21e8913dfc99669d779f1734e34afb0286ed502a8cbf0ae487e0caa4
ORD-f9ff8a5e-3807-451c-a661-73296148065f,2025-08-14 12:24:09,GBP,49.4,PAID,SKU-413932,a410ec013abd98be9eb9ac50c4ef37a36ec70983383965433d7720b65fc908bb
ORD-9aebf040-08b3-4364-94c2-6c0b547020e1,2025-09-12 17:37:52,CHF,94.68,SHIPPED,SKU-470056,4580f68f648b07078d9453f76897e3a496ef9b8c6a93668becd9669953127386
ORD-c41f9581-95c7-4c47-97f3-4b442da45c19,2025-10-08 19:27:05,CHF,32.51,PAID,SKU-647103,30e7fbe33edf11ebb105b8d9c9661e27214bae022262028890cd13ed3f7cf390
ORD-1b79e1fe-fbc5-4ddf-8725-cf77df4ba8fa,2025-09-04 12:09:43,JPY,25.63,PLACED,SKU-327730,b2431dd5c58e254b8b6d77b58ac2adb15d9f59eac9e29bab709fba46cf0eb523
ORD-ee574d31-8e0a-4d90-a5c0-0138b6288d64,2025-09-01 01:58:27,CNY,48.84,PLACED,SKU-681501,e1b199bf72b3d4c44de726da8f941efc1feb5202cf815fdfbca729663e610b13
ORD-72e1ff74-ce5e-4e1e-9b1d-3dc79083c4c1,2025-08-14 13:12:52,USD,83.93,PAID,SKU-461376,ea44d5a30eed7d3258b57dbe316678f34a5cb0d9fdc660c194a54c28b9d05c13
ORD-30030cf4-5b6b-4b1f-ba97-4f4047278062,2025-09-23 04:31:30,CHF,74.8,PLACED,SKU-260599,0d83f4955b7ff174bdf4d09739fbbf149fb754e6100e5e0f3fbb950ce9f96a24
ORD-541bcb6d-2611-4340-9619-cf41b8ab5464,2025-09-28 05:57:54,JPY,60.05,PAID,SKU-138197,1b09815ea1049a21982a520fb5cef3ae9683adb47d202b23dc3fbeddaa98349d
ORD-341ef446-9068-4ec7-95a2-9d32630016ba,2025-08-13 08:29:20,USD,80.95,CANCELLED,SKU-434370,4b19c9f64efa02f936526cb6b0e2f61210371e61184b3a67b148f9185c3fb3b7
ORD-0ab5564a-f7a9-4536-a2bd-bef1cd7244e1,2025-09-15 09:40:20,JPY,33.83,SHIPPED,SKU-363009,51fddeb9bc0a41d1b3b46fb29a8f2aa6b203de1d80c631ced3fb7116ec55fd57
ORD-e0c64e8a-058f-4774-8a47-f804ad0d0e11,2025-09-13 00:11:45,GBP,-3.72,PAID,SKU-446803,7da3a60e2e4c89d4492e302d509b2228a5c4b92eeb845d6a94f7ed46d95eb7eb
ORD-7ee910a5-38ec-4815-86d0-7cb05f6162b0,2025-09-21 12:54:39,EUR,47.02,CANCELLED,SKU-242429,610c957703a900ad8ab95e97f544b9c3494b33aff61f6fe245a0fc29a25c988f
ORD-4cbd11ea-8bd5-4efa-9d64-1bbb7e167bda,2025-09-22 21:36:31,EUR,68.4,SHIPPED,SKU-604035,446469586574d22a290b2296a076cbbf4d04ae9d142195af7aa6b939b210645d
ORD-70961e9c-ebba-4b46-8e60-9b873f6bad05,2025-10-07 02:26:30,JPY,25.05,CANCELLED,SKU-912107,855b07f0d3db36a7fd845c1f45355f1389538719e2205974fe05128a61b5ede1
ORD-807c279e-c40b-4285-b4f3-4939e9314086,2025-08-20 08:32:18,CAD,76.12,CANCELLED,SKU-765948,6f2dd327e773dd0e8c841b7e573ce7912722529753fda2fe2cf0103422bbff04
ORD-e1b29251-8d2c-48d9-86d9-b5cd244cbb66,2025-09-18 03:06:30,SEK,24.58,PLACED,SKU-820918,970e9d5939f99c1f3781c20acf46edbccdb124d0a164a7a55e4eb57455c44854
ORD-03b699a7-40f3-4643-b9e9-94ca3838ff9c,2025-08-14 11:06:49,INR,41.68,SHIPPED,SKU-707894,7e10a3fd9ac125c3fc994487a8f41d369519b64fee8163408985644ba2f2da8d
ORD-3896602f-ec45-4204-8aaa-05d09347eddb,2025-08-31 18:54:00,INR,42.44,PAID,SKU-894336,76afa787f13e349706f7764b93192e14fe415db3b007b7bcf7c537cac20fae84
ORD-93eb4a32-dd99-4f99-bc67-407adb9f5c99,2025-10-02 11:39:10,CHF,65.11,SHIPPED,SKU-194235,c7aa405c43f8dd6d3fe7ae3b0f69fb6cf0b2a10fec2d2113d745164962529918
ORD-c6eba346-b748-4a3c-8e6c-17a8d429b73f,2025-09-30 23:25:51,CAD,35.32,PAID,SKU-197156,bad4907ed834db273c68edca7513d924e17876ff7a55a1e89927bb013fc91ec4
ORD-20e047b3-339c-4309-a639-686b964336e6,2025-08-15 01:57:33,EUR,77.99,PAID,SKU-891279,56732256133b4b067baafc3c37a408bd5be969ee26bd261eb14dc3c82bcdeda1
ORD-b9bca6f4-843d-4dc2-a84d-9a74792710c7,2025-08-14 23:48:14,JPY,79.57,PLACED,SKU-296509,357fcff39f727a5df77529455c079114b23a8168a1808f0b5d706845f098b0e7
ORD-531f4ca2-2b7c-48d8-916d-b02038adb23b,2025-08-15 00:46:23,JPY,52.2,SHIPPED,SKU-736197,e63424fe996ff10a86a4fc5deabf1e872ac050ca6620643e607b6d9f1c1c476e
ORD-a6e569a5-bd41-44e5-89a6-f3eedc615545,2025-08-27 23:09:06,SEK,62.3,PLACED,SKU-296354,835b8606e95b6bcc751e3b9583374b3a8480517a77f66ac857346872a36234d1
ORD-48e4c4fe-75d8-440e-a633-37b6df162783,2025-09-01 03:26:10,JPY,29.93,SHIPPED,SKU-798483,b03bbd00f513c753836a31a4e6c7e5839556729de0b567ee88facbf12f2f07b8
ORD-2c3f8aba-7e58-464d-beb5-a84b0bc9a8be,2025-08-19 03:18:36,CNY,23.64,PAID,SKU-252341,31bbf52303b84f9900f653aa84d1091ca0801ff580d23397282326ad46b3da07
ORD-223878ac-b5a3-4f3f-9003-9512d620a994,2025-08-29 14:06:33,AUD,91.39,SHIPPED,SKU-665693,1025ef52d78f5d8843d87069a5b4b8a138cee32c68af15c5668b40331a920e7a
ORD-3e4141ac-3e14-40e0-9ff4-253458b33691,2025-09-27 15:23:51,SEK,88.69,SHIPPED,SKU-729785,4c97344a5cde015ed4a7ac2e7dd48d5802a5b55f473aa946432ea3dc5840ff18
ORD-66d06ad9-6e42-46a2-ba5c-33dd78fef127,2025-09-03 14:03:06,AUD,99.55,PLACED,SKU-601364,9447410d7bed3ab4e88fc8270eebefdc6778ad6be6b5f11b1f130fc49cde5b4f
ORD-5aaf74a1-0f5b-43b2-ab13-2716cb66e051,2025-08-16 10:31:47,INR,99.95,PLACED,SKU-362369,81c58ca197779d1405ca6abe4ca2358f45a67978deabc5a0c8a778dcda2c3ef4
ORD-0752dd21-6950-435d-91af-bc1e9ebf368f,2025-08-25 06:42:07,INR,72.02,CANCELLED,SKU-880798,8b80ff6ecbed69d7aa905c79ee6196c839b01e8b3a3f7a24244d3b5dfe85d22a
ORD-e20de9f2-3403-44a6-ba94-e4ef74516488,2025-09-10 05:22:06,JPY,123.8,PAID,SKU-932600,2fabae6cbb1e9b124f0645770ceb3154387ec0def0d651b6de108d7b9e8c37b7
ORD-c412f009-dd86-40c0-99a4-43f766a03e2e,2025-08-20 02:08:30,AUD,33.1,SHIPPED,SKU-564756,ce3b40611fed862c290928b29ee7a20bcb5711ad29e9e88e1d5d7869220b759a
ORD-f9e622ee-df83-455c-92e7-237fcfb327da,2025-09-19 01:13:45,CHF,43.3,CANCELLED,SKU-580782,321f85e19479ee96a8c7da70628bab81cc77f34225a0a112cf12c019800d4dd0
ORD-c112c982-68d5-4bd9-94a2-cbc277d933ef,2025-08-17 08:53:49,EUR,82.71,PAID,SKU-379531,990bf37353a236bb8df172bd508f916f28fd00ec4ae9cdb7cfe00201a93598cd
ORD-6d300612-dc3c-4924-a011-f483c070f5ed,2025-09-25 12:12:43,CHF,92.69,PLACED,SKU-340475,5b68d0859db6a8735fc5840d3962a6f07c8c5cb31b220cd7d78510c44af3007c
ORD-e3709935-2b58-42f3-a2ed-03b2337d03bf,2025-09-08 02:20:17,GBP,38.99,CANCELLED,SKU-892814,afa10a2a635dffd7b7262db07e608f0b3a9ad38151734fbfb4da8beca0fe5842
ORD-ba0ad57f-4e3b-4122-9d21-4941dc5be160,2025-09-23 01:40:56,JPY,62.52,PLACED,SKU-417931,2553d2e131dcac8f7cb3e6412622d816228b1e74c0207931e7ec8c42ececd788
ORD-6afd4484-6c79-48f1-b607-395bcbfca9c0,2025-09-26 05:19:12,INR,34.79,PLACED,SKU-196971,e8f4a6ab9d05eecc7027ad40e590e7f25f6cd612a4672a80fbbb1dc59da9f86f
ORD-89099908-08ae-4471-bdb8-f2c82a9e3d2d,2025-10-04 06:54:14,SEK,51.0,PAID,SKU-522477,75bbf42fb4a5bca4e371cd458e72898024aa0a2f4157357d9c46f70ed78d2dd6
ORD-b3523a54-a23a-428d-806e-8646cb523683,2025-09-21 03:54:25,AUD,90.82,SHIPPED,SKU-771771,d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a
ORD-dfddcf23-d771-421c-a59a-6c39949abe9f,2025-09-10 02:46:41,CHF,180.63,CANCELLED,SKU-816357,c07c81a1feacc5847ff97505a155082e13bae0fe549c14a19e7bb48f1e44a350
ORD-cda5b1f6-1646-4482-9465-b7ca0d11b801,2025-08-26 23:16:10,GBP,107.96,PLACED,SKU-185987,da73d4cc6426de662558cf67e6f3c45878506dfe7ff2965aff1faaddf79167fd
ORD-6162c69c-3413-4c2c-9d8b-51e0df7f6033,2025-09-03 22:11:11,CNY,67.96,SHIPPED,SKU-571367,aaa5e231cdfcca65ea4872a471672fcfd4b65160c06b02aca694277524a455ab
ORD-e546d3bd-43fa-4d12-aa7e-5df1ef25b5d5,2025-10-10 23:30:11,CHF,41.52,SHIPPED,SKU-713496,47c69af1544b56eb222b1daeb2f9f2bd909a769de988fd933c01515ba3034e45
ORD-04816460-2be0-46eb-92f2-74b8d4410f8c,2025-09-25 11:11:46,AUD,85.79,PAID,SKU-164405,a8b894ab43eab77a0f9941da9371f2af8949a14aa704c1536c83445235085b84
ORD-85072a74-a79f-4b52-8b95-08329fa0b3a1,2025-08-22 02:33:59,JPY,74.2,SHIPPED,SKU-748845,d0c5dd114f240ef80d5ebf56d60cb49dcb80d1f38e83b1cd196c4bb78571b831
ORD-74f10348-60f6-461d-9454-a26f6c857374,2025-08-29 21:50:39,EUR,62.95,PLACED,SKU-612668,6e5be202d1e3e0520434afc60a97470e77ce3aa3469c14e15803096e142fd46e
ORD-ce0370dd-63c5-425b-9e47-13aebe17792d,2025-08-18 16:00:09,SEK,96.37,PLACED,SKU-751034,446469586574d22a290b2296a076cbbf4d04ae9d142195af7aa6b939b210645d
ORD-828fd3c7-a5d0-427b-b691-4197495a05b9,2025-09-23 22:37:16,CAD,69.24,CANCELLED,SKU-860564,1339a457cb61416dfc7525bc39801c28f6d7c066010340fb542fb09358157908
ORD-c131b25c-9cc1-4a4a-a326-f9b8255075c9,2025-09-22 17:20:19,JPY,36.73,PAID,SKU-370883,c04c35bb3fb69ac6c9cb2e5bdfe6d51bf03b6479172ce5fac7ab6f9f1759fab7
ORD-89ee799b-3260-49c7-b682-31b4c7148f6a,2025-10-04 23:33:21,CHF,55.83,PLACED,SKU-500201,258c752d6e5a81f2e8c0a2e6c7ccf2244d53f1606c2c4ce94a87f14f4e6063d8
ORD-1c5b4c8e-bb58-4c39-b57c-852711799efe,2025-08-15 02:44:39,INR,51.58,CANCELLED,SKU-765948,8c426ea9bf762517b65d2eeea72c164a21c32fc434f81a937dc9b7fc867ec550
ORD-a3eddcf0-9e5c-45c6-b682-4bf43f7ff562,2025-09-25 14:45:43,EUR,47.7,SHIPPED,SKU-551910,357fcff39f727a5df77529455c079114b23a8168a1808f0b5d706845f098b0e7
ORD-e1110aca-5ff0-4ce1-889e-4afc97ec5c02,2025-08-29 11:42:14,CNY,24.13,PLACED,SKU-724439,446469586574d22a290b2296a076cbbf4d04ae9d142195af7aa6b939b210645d
ORD-019ad7e3-9ad8-4e3b-aae0-988e49f26648,2025-09-01 20:08:29,INR,42.97,CANCELLED,SKU-827749,7ad97c78f93285924ed785bf53b4c1e268b4197c10b88194c64b937061ecfec7
ORD-3fc15041-440b-4258-b30b-af36b410730e,2025-09-19 18:15:31,JPY,50.75,PLACED,SKU-259981,0d21088ef1c77f14c9d64b9cca5fbc8539b5b5725f5110e0b11646b0a4ae6ce1
ORD-ae14da6c-59dd-409e-b84d-de3162886067,2025-10-12 01:37:02,CHF,69.86,PLACED,SKU-878262,a39bd76b3dcc9ae33263cc764d2764d1beb872d18a8f264989e0b6024806bf16
ORD-32836cb4-f2cb-4301-bede-58a57833fb71,2025-09-13 00:28:33,SEK,77.64,PLACED,SKU-500668,81ea43cf1c5cb8d088e40e2b2771f6701e4e3431b9b346addac7b8e3585c94c2
ORD-5548e508-51f7-4477-b8c4-f5dbdc46df12,2025-09-19 18:03:56,GBP,106.87,CANCELLED,SKU-626098,72d404d3850da49aaaccb6ef22e74b945b3ef72e2a06eecf62eea8d2f05386f2
ORD-02cb707f-8540-4fb9-acfe-9c745768a8ba,2025-09-30 06:22:22,SEK,42.85,PAID,SKU-721567,c313d1e295fbfc6b3c93fb6ff160129a0d336151ec03abd88f5fd1bd9bd0a374
ORD-9c8a5d22-c17d-4cb7-8e4a-5917c8acd45f,2025-09-07 11:05:51,CNY,79.25,PLACED,SKU-788067,befe9d1098e37c50ed72cf261d86463bbcc771bccf8d80e93b5f98649baced37
ORD-cbd542b0-c38d-4380-a961-6d16c7501819,2025-09-07 08:34:53,AUD,56.53,PAID,SKU-135662,225b2bbb26808d135abb75cd47cedae4c21e0a1e48a6ebb12d4b85312eb05a8c
ORD-819ea562-81f3-4f82-a893-42ec3609ba04,2025-08-30 19:02:45,CHF,15.74,PLACED,SKU-186856,b26c97afa3823f838722b0c342fc2d031b565fcda6d2093dc12592af0811b834
ORD-0f6a9fc2-8826-4238-8922-24195d572b59,2025-08-20 23:51:18,JPY,44.03,SHIPPED,SKU-381779,6b01175e1c3f2233d18579e049c267b4ecdb614a8e254dc01606b9218148bc2d
ORD-2864082e-1cef-4e5e-962b-6502d55ac535,2025-09-16 15:19:03,CHF,49.18,PAID,SKU-777647,676a3b1b172dea80df7db3f81525cac2ef90efe5f709fe51309c247cae11fa31
ORD-285a8e36-38a8-4547-8d47-ef9403a62307,2025-08-13 19:38:02,CAD,25.44,CANCELLED,SKU-323376,7106e2185cf6a7177c4bbb900b2a176f4670cd740bdfdd068c3cfbe5156da9c9
ORD-667ff0c6-aecf-455e-9e32-96e4ae49fc4e,2025-09-27 05:42:22,JPY,62.69,PLACED,SKU-498984,e743bd324978768113f43ae64d4648c8e6f487fb547bcf844be691a061fc98e2
ORD-11c0c289-d608-45a2-89d3-2829f5e87bae,2025-09-14 04:30:33,SEK,40.92,CANCELLED,SKU-157513,911b667f3d1184361644c2624894e33040dabe49bd151007b0c88f468b44f053
ORD-178a67f4-40e4-4c1c-b5ee-476202f1b91d,2025-08-13 12:22:40,CNY,46.33,PLACED,SKU-586032,cd1bf791ded95ef08f83e735c7b17742e127274512a5b5ff804d39729e38f1cd
ORD-649c01e5-b826-4c5e-b2ef-994e423be17f,2025-09-19 09:30:25,USD,63.03,PAID,SKU-559726,8c8e0a9925a02fc360a2c1a4eb2d26ccf6a16f5bf9a9e63a86ac8ab73e27cbaf
ORD-bc15f9d1-a000-4100-9e65-ac523a9daff2,2025-08-18 21:28:39,SEK,63.88,PLACED,SKU-260599,e339304137d6d46cab168ac58cd04ee818d3bbb61c416465ab4637369e87fd12
ORD-ee75a4fa-14f3-4e34-904f-d68e52328d6c,2025-09-26 12:15:42,EUR,31.98,SHIPPED,SKU-262681,0dd5695587856502522089f007707e2fdb9b4957e0afe5b11f7701946d76fa69
ORD-75fd5d74-8610-4c21-8a3e-dbab0a09e933,2025-09-29 03:02:16,GBP,50.33,CANCELLED,SKU-970677,b26c97afa3823f838722b0c342fc2d031b565fcda6d2093dc12592af0811b834
ORD-0b1a9166-f704-4e7a-8149-5056a5856758,2025-09-19 17:45:29,CNY,75.03,PLACED,SKU-676180,a8b894ab43eab77a0f9941da9371f2af8949a14aa704c1536c83445235085b84
ORD-2176015a-e809-4c33-8c71-b132831b2033,2025-09-28 11:57:42,CAD,38.41,CANCELLED,SKU-811418,e3f1749331417d9aa77edcae69b31ab2b62d0ce52c2c147d7ec2ef1e8d7340d7
ORD-dfae988c-29e5-4613-b7b3-e1209e84a72a,2025-08-29 11:59:45,SEK,24.61,PAID,SKU-692421,4c2aa17b9684bd89672538e1f78c5afd1695b711bbc7013c364c3ee503182ed5
ORD-4a449c44-b9f4-4266-b2da-252fee1f6c09,2025-09-26 01:06:57,USD,61.82,PLACED,SKU-485551,7ece215c8caf42852391073bd70a25c3e6b1e3ce5c29f05c8017ff61357b736b
ORD-cb4ee6b7-eda2-4d83-a98a-e2f939f0a406,2025-09-26 11:07:52,JPY,73.96,CANCELLED,SKU-186856,3296a8ac92e4acf10aaa46245b97d05a67cc6896ef2d135bf6455e16f12bc0ec
ORD-42e85cb0-7845-4577-8986-2f06843314be,2025-10-11 16:47:11,EUR,81.8,SHIPPED,SKU-808333,4c2aa17b9684bd89672538e1f78c5afd1695b711bbc7013c364c3ee503182ed5
